id_inicio,player_name,team,minute,second,tipo_inicio,num_eventos,progressao_x,duracao_s,terminou_chute,xg_final,sucesso,dist_gol_defensor_proximo,dist_gol_atacante_avancado,diferencial_profundidade,num_defensores_entre_bola_gol,largura_linha_defensiva,dist_bola_gol,superioridade_terco_ofensivo,match_id,atac_fm_nome,atac_fm_sim,atac_match_ok,pace_atacante,acceleration_atacante,stamina_atacante,pace_defensor,acceleration_defensor,diferencial_pace,diferencial_acceleration
6d785297-fb65-4953-a270-701a2e9335d2,Harry Souttar,Australia,84,50,Pass,4,42.8,5.0,True,0.035468098,False,48.47627045280996,41.13839721649258,5.629033799507454,4.0,22.7100357094559,62.59241168065024,0.0,3857257,Harry Souttar,1.0,True,12.0,7.0,15.0,13.75,12.75,-1.75,-5.75
895a6c91-67c2-4240-be10-0e114bb16b7d,Robert Skov,Denmark,94,4,Ball Recovery,8,44.60000000000001,7.0,True,0.08217044,False,31.599665133901333,42.887778700456266,-2.619728460247714,8.0,23.35824004689629,58.14232537489363,-2.0,3857257,Robert Skov,1.0,True,13.0,13.0,14.0,12.25,11.0,0.75,2.0
6b38bea3-544d-4518-8521-128147d4f53a,Nemanja Gudelj,Serbia,33,14,Pass,7,21.400000000000002,2.0,False,0.0,False,83.19983014855094,72.32953813377799,8.353409727638592,5.0,28.470433377186154,95.50130889155395,0.0,3857258,Nemanja Gudelj,1.0,True,11.0,12.0,15.0,12.75,12.5,-1.75,-0.5
49f85875-9ccf-49a0-b97c-0c24c960746a,Carlos Henrique Casimiro,Brazil,48,3,Duel,8,49.99999999999999,7.0,False,0.0,False,46.166576905115086,44.94151006222016,0.2580745960432864,5.0,51.10468725413725,75.76384361949967,0.0,3857258,Carlos Henrique,0.769,True,12.0,13.0,12.0,12.8,12.0,-0.8000000000000007,1.0
453e9523-0bdc-45bc-8f10-6a1f31e57718,Aïssa Bilal Laïdouni,Tunisia,37,11,Pass,8,41.5,6.0,True,0.031703874,False,45.22110137943755,43.514966785531485,8.725978334019672,3.0,41.2306288490031,55.62023013256956,1.0,3857288,Aïssa Laidouni,0.824,True,12.0,12.0,16.0,12.75,11.25,-0.75,0.75
bf263f76-90ed-41f0-82d8-d494a57ea753,Montassar Omar Talbi,Tunisia,61,5,Ball Recovery,3,25.5,4.0,False,0.0,False,67.1446981032573,77.04913184251615,-6.011602188804311,3.0,15.460318080296275,93.28204543211946,0.0,3857288,Montassar Talbi,0.857,True,14.0,12.0,13.0,12.75,11.25,1.25,0.75
901ce519-5e42-430e-88fa-615af3fafd65,Ali Abdi,Tunisia,84,5,Pass,7,34.00000000000001,4.0,False,0.0,False,72.69392543092972,85.85593197481029,-14.411550202091362,3.0,30.96092049863031,91.5924123494954,0.0,3857288,Ali Abdi,1.0,True,13.0,13.0,13.0,12.75,11.25,0.25,1.75
a7666408-de49-4e9c-9c54-e82ee5f6b3a7,Wajdi Kechrida,Tunisia,85,22,Pass,9,84.8,10.0,True,0.012915949,False,98.64173180037355,94.69977153996122,3.555595097020664,3.0,28.6963328425717,106.20287190090482,0.0,3857288,Wajdi Kechrida,1.0,True,14.0,14.0,13.0,12.75,11.25,1.25,2.75
42e58c16-9fa6-4769-b85c-61832272b392,Carlos Armando Gruezo Arboleda,Ecuador,18,11,Pass,8,55.5,7.0,False,0.0,False,,,,,,,,3857267,Carlos Gruezo,0.605,True,11.0,13.0,13.0,16.0,13.5,-5.0,-0.5
98f9b404-dc76-4d82-a42d-23b5c85d9bf1,Ismail Jakobs,Senegal,61,38,Pass,6,41.89999999999999,5.0,False,0.0,False,71.65169106751826,69.36492019005654,-2.6368698928973373,6.0,16.710695997803356,90.88421205027856,0.0,3857267,Ismail Jakobs,1.0,True,18.0,15.0,15.0,14.0,14.25,4.0,0.75
c4e104b0-fef9-4294-acd7-436430ede294,José Adoni Cifuentes Charcopa,Ecuador,86,42,Pass,14,54.2,8.0,False,0.0,False,,,,,,,,3857267,José Cifuentes,0.651,True,13.0,14.0,16.0,16.0,13.5,-3.0,0.5
3126ba4e-5901-4c00-a289-ea1f1642e13e,Woo-Young Jung,South Korea,88,24,Ball Recovery,10,51.599999999999994,8.0,False,0.0,False,71.07241684000448,76.69615558176699,-5.853599481927191,4.0,11.984920590448098,87.88338864654685,0.0,3857287,Woo-yeong Jeong,0.815,True,15.0,15.0,14.0,10.5,10.5,4.5,4.5
0696e240-a821-4534-ab8a-b082d8af46a7,Yahia Attiyat allah,Morocco,46,40,Duel,12,118.0,18.0,True,0.082217455,False,,,,,,,,3869486,Yahia Attiyat allah,1.0,True,12.0,13.0,12.0,11.666666666666666,10.666666666666666,0.3333333333333339,2.333333333333334
319504e1-0f4c-4231-b621-d78a6fe19b67,Yahia Attiyat allah,Morocco,76,53,Ball Recovery,10,114.5,15.0,False,0.0,False,100.68170055383213,91.38931511193962,7.192170071817969,5.0,21.320200532331526,120.34990652260599,0.0,3869486,Yahia Attiyat allah,1.0,True,12.0,13.0,12.0,11.666666666666666,10.666666666666666,0.3333333333333339,2.333333333333334
41e50461-e5a8-4673-9141-e89dfcdbd5c0,Orbelín Pineda Alvarado,Mexico,30,11,Ball Recovery,6,19.6,3.0,False,0.0,False,47.985011601173476,55.39079009446762,-2.294958047537932,5.0,25.727635500051846,61.40032573203501,0.0,3857260,Orbelín Pineda,0.757,True,13.0,15.0,15.0,13.0,11.75,0.0,3.25
251e1026-9dfb-4857-915a-9ad285dcdd9f,Héctor Alfredo Moreno Herrera,Mexico,65,51,Pass,12,68.1,10.0,True,0.05300886,False,56.40997640697337,50.59890054943101,1.473390762517667,7.0,28.53143661284861,77.08002335235764,0.0,3857260,Héctor Herrera,0.651,True,12.0,12.0,15.0,13.0,11.75,-1.0,0.25
82ba75bf-46e9-4536-84ff-5b50802052c6,Francisco Guillermo Ochoa Magaña,Mexico,72,53,Ball Recovery,13,89.10000000000001,12.0,False,0.0,False,104.9193514958392,85.94403445675937,17.041589076445668,1.0,0.0,116.40210479196672,0.0,3857260,Francisco Aguilera,0.68,True,12.0,11.0,12.0,13.0,11.75,-1.0,-0.75
8e2c83d1-8b44-46f8-b2bf-4101acd7d165,Jesús Daniel Gallardo Vasconcelos,Mexico,77,4,Pass,11,73.0,8.0,True,0.26870292,True,56.7506750839229,60.01569333310876,-3.022172792676052,8.0,37.295645994774105,87.45375921022492,0.0,3857260,Jesús Ricardo Angulo,0.604,True,15.0,15.0,18.0,13.0,11.75,2.0,3.25
295a24ca-2d11-4b58-91e3-3734e7a06daa,Francisco Guillermo Ochoa Magaña,Mexico,87,59,Ball Recovery,10,94.39999999999999,13.0,True,0.06664524,False,90.69312885358059,84.20523082578245,8.952791762384273,3.0,13.95845088003611,111.42611902063177,0.0,3857260,Francisco Aguilera,0.68,True,12.0,11.0,12.0,13.0,11.75,-1.0,-0.75
8da433e1-8a80-43aa-86a8-9b796e8587d6,Firas Tariq Nasser Al Albirakan,Saudi Arabia,90,5,Ball Recovery,9,38.4,5.0,False,0.0,False,86.963678242453,88.79629657748049,-1.4942429621603281,2.0,25.289725986742816,109.8030964954996,0.0,3857260,Firas Al-Buraikan,1.0,True,12.0,13.0,12.0,13.75,12.25,-1.75,0.75
3cc2879f-a6c1-4c56-a636-e5030648f7d0,Lionel Andrés Messi Cuccittini,Argentina,63,18,Ball Recovery,7,26.299999999999997,5.0,True,0.023947677,False,37.38452652335208,39.98099234436712,-13.948712075460762,2.0,36.3768059848746,39.980995485355294,-2.0,3857264,Lionel Messi,1.0,True,15.0,15.0,12.0,12.25,12.0,2.75,3.0
911ebe6f-a7b8-4bb1-8116-95960ccfbd4b,Fabian Lukas Schär,Switzerland,40,3,Pass,6,22.3,3.0,False,0.0,False,59.113334498026525,58.22826767212409,3.3800035536084536,8.0,42.905400382156145,91.24954794408573,0.0,3869254,Fabian Schär,0.8,True,13.0,10.0,13.0,11.666666666666666,10.666666666666666,1.333333333333334,-0.6666666666666661
7bef39fd-2d50-465a-80b1-2ce5d9d11c49,Otávio Edmilson da Silva Monteiro,Portugal,52,27,Pass,5,37.5,5.0,True,0.043932665,False,,,,,,,,3869254,Otávio,1.0,True,13.0,13.0,15.0,13.6,12.8,-0.5999999999999996,0.1999999999999993
f8666ce9-3ccb-47ed-94ec-41f0f85b0b16,Bruno Miguel Borges Fernandes,Portugal,74,45,Ball Recovery,11,36.8,6.0,False,0.0,False,52.02485833261802,56.04767185768283,-5.70501745554288,7.0,29.49147109422716,73.35720823477403,0.0,3869254,Bruno Fernandes,0.682,True,14.0,13.0,19.0,13.6,12.8,0.40000000000000036,0.1999999999999993
b74d62f4-98b0-482e-8bea-50010ac4fdea,Pathé Ismaël Ciss,Senegal,3,45,Ball Recovery,10,52.7,6.0,False,0.0,False,58.003182096824574,56.25792447024632,6.683209892664593,2.0,22.108094620962994,72.13667583136889,0.0,3869118,Pathé Ciss,0.741,True,14.0,14.0,16.0,15.0,14.5,-1.0,-0.5
e82dffb9-34db-4e57-a58c-5d637ff275cd,Bukayo Saka,England,31,3,Ball Recovery,8,35.4,4.0,False,0.0,False,109.39296286894717,105.04519434315623,1.9459750491555425,4.0,30.375004619171,120.20120631674209,0.0,3869118,Bukayo Saka,1.0,True,15.0,17.0,15.0,16.0,13.5,-1.0,3.5
de2677d0-0c33-431c-bce5-ab43a7bb2606,Ismail Jakobs,Senegal,35,39,Pass,10,57.0,9.0,False,0.0,False,71.60328050038778,73.6555961367145,3.0822966366225586,6.0,34.91642795933696,100.39865536948193,0.0,3869118,Ismail Jakobs,1.0,True,18.0,15.0,15.0,15.0,14.5,3.0,0.5
2a3d2b69-37c1-41b0-882e-e4bed278d850,Luke Shaw,England,42,21,Pass,7,58.7,6.0,False,0.0,False,42.867454066992515,46.1691321277326,-3.829043384951433,6.0,43.0698572611479,62.280735384226155,0.0,3869118,Luke Shaw,1.0,True,15.0,15.0,15.0,16.0,13.5,-1.0,1.5
977616ab-252c-4c09-a199-ffc50e79fd17,Eric Dier,England,82,33,Pass,6,37.4,3.0,False,0.0,False,58.64592381607751,54.58416173680679,-1.0099765666351175,5.0,18.953209784339478,75.94116143436311,0.0,3869118,Eric Dier,1.0,True,14.0,11.0,13.0,16.0,13.5,-2.0,-2.5
1e6cb181-f3bb-4f2f-a06d-7d9aad716a02,Nicolás Hernán Otamendi,Argentina,38,15,Pass,13,98.8,11.0,True,0.36172354,True,86.84772829453512,90.72787205433006,-1.574468197592381,3.0,41.927288302319404,99.10741647323877,0.0,3869519,Nicolás Otamendi,0.821,True,10.0,10.0,15.0,15.0,13.5,-5.0,-3.5
3df624c8-51e6-4715-8c64-69e278d85229,Dominik Livaković,Croatia,47,35,Ball Recovery,9,96.5,7.0,False,0.0,False,71.76187414329824,81.53721387648156,-6.448522595641329,3.0,24.323143998118844,108.96247060341464,0.0,3869519,Dominik Livaković,1.0,True,10.0,11.0,11.0,12.0,12.0,-2.0,-1.0
528816ee-0d2f-4abf-958c-997389061554,Theo Bernard François Hernández,France,51,5,Pass,11,54.300000000000004,6.0,False,0.0,False,85.20160345633555,74.52756559369517,3.771881602031769,2.0,36.07720948836112,91.78518398957426,0.0,3869354,Theo Hernández,0.622,True,18.0,17.0,16.0,15.0,14.5,3.0,2.5
be787f51-070e-445e-b8ec-4896710cdb31,Luke Shaw,England,61,52,Pass,17,48.8,9.0,False,0.0,False,88.69897887501135,97.02725210367856,-10.915803006654443,4.0,23.49751919626283,110.67217355776472,0.0,3869354,Luke Shaw,1.0,True,15.0,15.0,15.0,16.25,16.0,-1.25,-1.0
323f466c-0e23-49d5-8d75-f0eb1f45c9d0,Jules Koundé,France,63,5,Pass,5,45.099999999999994,6.0,False,0.0,False,93.32367767169046,87.56443812346787,6.810578283333655,3.0,52.68381675129919,107.61384669270028,0.0,3869354,Jules Koundé,1.0,True,14.0,15.0,15.0,15.0,14.5,-1.0,0.5
4150cc04-cda6-4217-a084-5675f8849977,Olivier Giroud,France,32,23,Block,1,0.0,0.0,False,0.0,False,4.45832985874625,10.002002790164699,-5.38825015126767,1.0,11.925911327190391,10.001999800039988,-3.0,3869552,Olivier Giroud,1.0,True,12.0,9.0,12.0,14.4,13.8,-2.4000000000000004,-4.800000000000001
f82be48d-f92a-4206-818e-d62389b7d45d,Aurélien Djani Tchouaméni,France,35,2,Ball Recovery,14,73.6,12.0,True,0.2635025,True,53.78273716911088,63.58546657109117,-9.956480764119128,7.0,31.242101686345237,74.38817110266928,0.0,3869552,Aurélien Tchouameni,0.864,True,14.0,14.0,17.0,14.4,13.8,-0.40000000000000036,0.1999999999999993
